商品属性,评价内容
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,一款不用自己超心太多的本本，我自己曾经买过一款msi的又重然后散热还差而且新电脑连系统也没有正版。果然还是华硕的电脑好。
灰色i5-1035G1 8G 512G固态 MX330,特地用了两天才来评的，个人觉得还不错，开机很快，磨砂显示屏不容易累眼睛。喜欢！
灰色i5-1035G1 8G 512G固态 MX330,开机速度很快，很轻薄，大屏幕，很适合女生，喜欢的可以购买
灰色i5-1035G1 8G 512G固态 MX330,电脑很小巧，很适合女生，质感好好，键盘触感好舒服，送了鼠标和一个灰色的包
灰色i5-1035G1 8G 512G固态 MX330,运行速度：开机5秒 很猛，屏幕效果：窄边框 看着很舒服，散热性能：蛮好，外形外观：灰色真的很酷 推荐！，轻薄程度：适中 送的包搭配起来提着很舒服
灰色i5-1035G1 8G 512G固态 MX330,运行速度：运行很快，屏幕效果：屏幕很大，看着舒服，轻薄程度：很薄，很轻便
灰色i5-1035G1 8G 512G固态 MX330,还不错，下单隔一天就收到了！质量不错！好薄手感很好！
灰色i5-1035G1 8G 512G固态 MX330,朋友推荐的，给弟弟买的，上学用！没有任何问题！颜色也好好看！
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,电脑?给家里的小孩上学用，物流很快。目前体验用了一天，外观漂亮，声音不大，机身无发热感，运行顺畅。。。
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,己经第三次买这款电脑了，三个孩子都用这款电脑，电脑质量好，内存大，又美观，商家服务态度好，五分好评！推荐大家一起来买！
灰色i5-1035G1 8G 512G固态 MX330,轻薄程度：电脑挺好，这个价钱很合适，也很实用，我也很喜欢
灰色i5-1035G1 8G 512G固态 MX330,开机速度快，运行流畅，办公好用。，运行速度：快
灰色i5-1035G1 8G 512G固态 MX330,运行速度：运行速度很快，弟弟下载了英雄联盟玩会有点卡，屏幕效果：15.6的屏幕追剧真的太棒了，散热性能：用了几天还没发现有发热现象，外形外观：相比银色还是更喜欢灰色，轻薄程度：我女生一只手拿起有点轻微的吃力，第一次买笔记本不懂算不算轻
灰色i5-1035G1 8G 512G固态 MX330,不错不错，超薄好看。首选灰色，耐看。超级棒
灰色i5-1035G1 8G 512G固态 MX330,电脑用的很流畅，运行速度快，电脑小白，客服手把手教的，满满的好评呀！
灰色i5-1035G1 8G 512G固态 MX330,屏幕效果：屏幕大，轻薄程度：很薄，外形完美
灰色i5-1035G1 8G 512G固态 MX330,运行速度：好，屏幕效果：很清晰，散热性能：很好，外形外观：屏幕很大 看视频什么的都非常好，轻薄程度：重量觉得还OK 不算重，其他特色：银色没有啦 不过灰色的也不错！
灰色i5-1035G1 8G 512G固态 MX330,挺好的，暂时还没什么缺点，对比了联想同等价位的机器，最终还是选定了这款，看起来比较大气，扛造，免不了有疑问咨询，希望售后服务能好。
灰色i5-1035G1 8G 512G固态 MX330,宝贝收到了，开机关机速度超快的，打字也很好用。很适合办公
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,运行速度：非常满意 运行游戏没有丝毫卡顿，散热性能：玩了四个小时没有感觉到发热，外形外观：精致美观，轻薄程度：非常满意
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,收到几天了 我用了后才给评价 华硕笔记本本来就性能卓越 开机速度快 面板漂亮 屏幕效果很好 还没装大型软件 散热的话应该可以吧 噪音不大 就是觉得配的杀毒软件只有一个月的使用期 office也是 只能自己想办法了 总体感觉不错 好评
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑收到了，很满意的一次购物，会一如既往的支持它们家，设计很合理，颜色很正，是我一直要找的那款！
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,屏幕效果：图片显示很清晰哦，运行速度：运行速度挺快的，使用过程中无卡顿，轻薄程度：该笔记本非常轻薄适合携带哦！
灰色i5-1035G1 8G 512G固态 MX330,电脑已收到，包装很好，零件齐全，收到货就试了，一点都不卡
灰色i5-1035G1 8G 512G固态 MX330,非常好包装好，物流快，价格实惠，比超市便宜多了质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,运行速度：快，轻薄程度：颜值很高，外形外观：很满意，好看，颜值很高，性价比高，物美价廉，很满意的一次网购，包装精致
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,整体外观时尚、轻薄，整体配置也不错，显示屏也很清晰，对于我办公来说绰绰有余，灰色的更显大气
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,快递一天就到了，包装也超好，笔记本也很不错玩小游戏一点都不卡，还自带office，值了呀，客服态度也很不错，赞赞赞！
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,物流快，电脑轻薄，开机速度很快，客服服务贴心，分区等服务都很到位，华硕大品牌，值得购买
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,电脑灰颜色，颜色是根据个人喜好购买，电脑尺寸15.6不大不小刚合适，打游戏追剧看电影办公在合适不过了
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,收到的第二天来评论，电脑运行的很流畅，大屏比先前的那一款电脑有更舒适的体验，客服小姐姐也很贴心。
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,窄边框设计  散热很快 有不懂的地方客服会耐心帮你解决  简直爱了 款式很大方，质量非常好，价钱也很合理
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,很完美的电脑，很薄，很轻，运行速度很快，4000多能买到这种电脑已经是超值了，太适合我啦
灰色i5-1035G1 8G 512G固态 MX330,很不错，比较顺畅，清晰，适合学生党跟工作的人员。
灰色i5-1035G1 8G 512G固态 MX330,运行速度：网速快，特别流畅，屏幕效果：不刺眼，感觉挺好，散热性能：玩到现在没有发热，外形外观：简单大方，好看，轻薄程度：易携带，重量轻
灰色i5-1035G1 8G 512G固态 MX330,颜值很高，开机的话比较快，屏幕很大，不错不错
灰色i5-1035G1 8G 512G固态 MX330,电脑运行速度很快，屏幕很清晰，非常轻薄。
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑配置还行，玩了武林外传网游不卡，运行速度：快，屏幕效果：清楚，散热性能：正常发热，外形外观：漂亮轻薄
灰色i5-1035G1 8G 512G固态 MX330,运行速度：速度很快，办公软件很多，不卡，屏幕效果：屏幕很清晰，外形外观：外观很大气，边缘也很小，轻薄程度：很薄，真的又薄又轻
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,运行速度：那是真快！，屏幕效果：看着就开心，散热性能：没感觉到热，外形外观：超有型，轻薄程度：超轻巧
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,反应速度还可以 没卡 外观也不错 总体来说还是可以的 不是玩很大的游戏的话 一般需求都是够满足的
灰色i5-1035G1 8G 512G固态 MX330,外观好看，轻薄，开机速度运行速度都很快
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,办公用性价比可以配了一个分屏用着很方便全键盘很好用就是0和小数点的位置还没习惯开机确实很快内置了输入法杀毒引擎不用再下载360这种会拖慢机器的很好也不用下载~了用着很省心
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑很好，很薄轻便，屏幕很大很清晰，送的鼠标和包也很好，方便提起来就走，打游戏没问题，也不发热。
灰色i5-1035G1 8G 512G固态 MX330,运行速度：很流畅，屏幕效果：惊艳，散热性能：完美，外形外观：漂亮，轻薄程度：轻柔，总体来说使用非常流畅挺喜欢的。。。。重点是客服服务态度很好
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑特别棒，使用了好几天，特别流畅，手感很好 推荐大家购买。屏幕效果特别好，无色差。建议下单购买
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,高大上的电脑，性价比高 运行速度快 值得拥有一直想入手一台差不多的，也就办公用 没想到找到了
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑上发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门，电脑外观的设计很漂亮！
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,商品很不错，运行正常没有卡顿现象，赠送的东西质量都不错，鼠标垫很厚实，值得购买，强烈推荐
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,十年前买的华硕笔记本还可以用，5年不到的联想电脑都扔了。坚若磐石不是吹得好，高质量我点赞.
灰色i5-1035G1 8G 512G固态 MX330,看上去很好，触感也不错，还有赠品，感觉很好，满满好评。，运行速度：很好，屏幕效果：很好，散热性能：也不错，外形外观：很合适，轻薄程度：便携
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,华硕电脑一直都是我喜欢的牌子，大品牌。物流速度也很快，第二天就收到了。
灰色i5-1035G1 8G 512G固态 MX330,屏幕效果：尺寸刚刚好，观看效果也非常好，店家的包装太用心了，值得推荐！，轻薄程度：厚度刚刚好，好产品、好品质、好服务，宝贝确实值这个价钱，点个赞?
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,屏幕效果：视频很清晰，运行速度：开机很快，视频不卡顿，散热性能：很好，轻薄程度：很轻，很美观
灰色i5-1035G1 8G 512G固态 MX330,运行速度：运行很快，外形外观：电脑很漂亮，屏幕效果：屏幕清楚，散热性能：散热功能也是极好的，轻薄程度：轻薄度还是可以的，可以入手
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,开机很快，运行速度：还可以，屏幕效果：挺好的，外形外观：很喜欢，轻薄程度：轻薄
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,运行速度：运行速度挺快的，外形外观：外形挺好看的，灰色看上去很高级，整体重量也不是很重，很轻非常适合女孩子购买，其他特色：客服很耐心，有什么问题立马就会解决，而且也送了好几件赠品非常贴心。推荐购买
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑屏幕大，音效好!，开机时不会卡顿，并且外观好看。，整个笔记本很薄，便于携带
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,运行速度：快，屏幕效果：好，散热性能：还行，外形外观：好，轻薄程度：还行
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,产品到货。开机速度非常快。性价比感觉挺高的。值得购买！
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,产品质量很好，没啥大问题。正品实锤。客服态度也很好。是个好商家。??
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,电脑不错，，运行速度：挺好，屏幕效果：1080p的还不错，性价比挺高
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,电脑非常炫酷，很流畅，主要是真的带办公软件12个月呦！，老公很喜欢，非常满意！
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,运行速度：开机非常快，屏幕效果：很清晰，散热性能：基本听不到声音，外形外观：不错 是我喜欢的，轻薄程度：很轻薄 出行很方便，个人觉得 华硕电脑是老品牌了 在预算内 配置也比较不错 客服也很耐心
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,除了屏幕刚一打开，看上去有点小问题。略脏。剩下的性能还是不错的。
灰色i5-1035G1 8G 512G固态 MX330,运行速度：挺好的，屏幕效果：很好 挺大，散热性能：还可以，外形外观：好看，轻薄程度：方便带，其他特色：就很满意哈哈哈
灰色i5-1035G1 8G 512G固态 MX330,运行速度：很快很速度，屏幕效果：清晰度不错，轻薄程度：超薄，携带方便，出差的好帮手，外形外观：蛮好看的，简约大气
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,首先，收到笔记本之后挺满意的，刚开始觉得15.6寸有点大，但是后来觉得还好。然后我最后真的很想感谢客服小姐姐or小哥哥，就挺耐心的，点赞。目前为止都还挺不错的，后续用一段时间后会再来追评的。
VivoBook15 灰色i5-1035G1 8G 512G固态 MX330,电脑收到了 快递很快与实物相符 用用先
VivoBook15s 灰色 预装Officei5-1035G1 8G 512G固态 MX330,性价比很高的电脑，开机速度快，用券后更优惠，大屏幕轻便，非常好用
灰色i5-1035G1 8G 512G固态 MX330,中午收到货了   是顺丰快递送的  之前到实体店也看过这款   有点贵   后面又担心网上买到的不是真货    等到货了  拆开了看了下  打消了我的顾虑  不仅货真还性价比高    后续售后服务方面也有很多增值服务，   真心值得推荐
